State,PollScore,SampleSize,NumericGrade,PollRecency,Percentage,CandidateName
NA,0.4,2000,1.8,642,35,Kamala Harris
NA,0.4,2000,1.8,642,35,Donald Trump
NA,0.4,2000,1.8,642,37,Kamala Harris
NA,0.4,2000,1.8,642,36,Kamala Harris
NA,0.4,2000,1.8,642,36,Donald Trump
NA,0.4,1458,1.8,642,39,Kamala Harris
NA,0.4,1458,1.8,642,41,Donald Trump
NA,0.4,1458,1.8,642,40,Kamala Harris
NA,0.4,1458,1.8,642,39,Kamala Harris
NA,0.4,1458,1.8,642,42,Donald Trump
NA,-1.1,1028,3,646,46,Kamala Harris
NA,-1.1,1028,3,646,40,Donald Trump
NA,-1.1,1028,3,646,44,Kamala Harris
NA,-0.3,6000,1.9,648,43,Kamala Harris
NA,-0.3,6000,1.9,648,40,Donald Trump
NA,-0.3,6000,1.9,648,41,Kamala Harris
North Carolina,NA,500,NA,649,43.8,Kamala Harris
North Carolina,NA,500,NA,649,48.4,Kamala Harris
North Carolina,NA,500,NA,649,44.6,Donald Trump
NA,-0.3,5000,1.9,649,44,Kamala Harris
NA,-0.3,5000,1.9,649,40,Donald Trump
NA,-0.3,5000,1.9,650,44,Kamala Harris
NA,-0.3,5000,1.9,650,40,Donald Trump
NA,-0.3,5000,1.9,651,44,Kamala Harris
NA,-0.3,5000,1.9,651,40,Donald Trump
NA,-0.3,7500,1.9,652,44,Kamala Harris
NA,-0.3,7500,1.9,652,41,Donald Trump
NA,-0.3,7500,1.9,652,43,Kamala Harris
Arizona,-0.3,618,2.4,653,37,Kamala Harris
Arizona,-0.3,618,2.4,653,35.2,Kamala Harris
Arizona,-0.3,618,2.4,653,38.3,Donald Trump
NA,0.1,2220,1.9,653,50,Kamala Harris
NA,0.1,2220,1.9,653,50,Donald Trump
NA,0.1,1642,1.9,653,50,Kamala Harris
NA,0.1,1642,1.9,653,50,Donald Trump
NA,-0.1,1035,1.7,656,49,Kamala Harris
NA,-0.1,1035,1.7,656,41,Donald Trump
NA,-0.1,1035,1.7,656,42,Kamala Harris
NA,-0.3,5000,1.9,653,44,Kamala Harris
NA,-0.3,5000,1.9,653,40,Donald Trump
NA,-0.3,5000,1.9,654,44,Kamala Harris
NA,-0.3,5000,1.9,654,41,Donald Trump
NA,-0.4,1000,2.3,655,38,Kamala Harris
NA,-0.4,1000,2.3,655,41,Donald Trump
NA,-0.4,1000,2.3,655,35,Kamala Harris
NA,-0.3,5000,1.9,655,44,Kamala Harris
NA,-0.3,5000,1.9,655,40,Donald Trump
NA,-0.3,5000,1.9,656,43,Kamala Harris
NA,-0.3,5000,1.9,656,40,Donald Trump
NA,-0.3,5000,1.9,657,44,Kamala Harris
NA,-0.3,5000,1.9,657,40,Donald Trump
NA,-0.3,8000,1.9,658,44,Kamala Harris
NA,-0.3,8000,1.9,658,40,Donald Trump
NA,-0.3,8000,1.9,658,42,Kamala Harris
NA,-0.3,5000,1.9,659,45,Kamala Harris
NA,-0.3,5000,1.9,659,40,Donald Trump
NA,-0.3,5000,1.9,660,44,Kamala Harris
NA,-0.3,5000,1.9,660,40,Donald Trump
NA,-0.3,5000,1.9,661,43,Kamala Harris
NA,-0.3,5000,1.9,661,40,Donald Trump
NA,-0.3,5000,1.9,662,43,Kamala Harris
NA,-0.3,5000,1.9,662,40,Donald Trump
NA,-1.2,1189,2.6,667,47,Kamala Harris
NA,-1.2,1189,2.6,667,45,Donald Trump
NA,-0.3,5000,1.9,663,43,Kamala Harris
NA,-0.3,5000,1.9,663,40,Donald Trump
NA,-0.3,5000,1.9,664,44,Kamala Harris
NA,-0.3,5000,1.9,664,40,Donald Trump
NA,-0.3,5000,1.9,665,44,Kamala Harris
NA,-0.3,5000,1.9,665,41,Donald Trump
NA,-0.3,5000,1.9,666,45,Kamala Harris
NA,-0.3,5000,1.9,666,40,Donald Trump
NA,-0.1,26230,1.5,682,42,Kamala Harris
NA,-0.1,26230,1.5,682,43,Donald Trump
NA,-0.3,5000,1.9,667,44,Kamala Harris
NA,-0.3,5000,1.9,667,41,Donald Trump
NA,-0.3,5000,1.9,668,45,Kamala Harris
NA,-0.3,5000,1.9,668,40,Donald Trump
NA,-0.3,5000,1.9,669,44,Kamala Harris
NA,-0.3,5000,1.9,669,40,Donald Trump
NA,-0.3,5000,1.9,670,44,Kamala Harris
NA,-0.3,5000,1.9,670,40,Donald Trump
NA,-0.3,5000,1.9,671,43,Kamala Harris
NA,-0.3,5000,1.9,671,40,Donald Trump
NA,-0.3,5000,1.9,672,44,Kamala Harris
NA,-0.3,5000,1.9,672,40,Donald Trump
NA,-1.1,1041,3,674,45,Kamala Harris
NA,-1.1,1041,3,674,41,Donald Trump
NA,-1.1,1041,3,674,43,Kamala Harris
NA,-0.3,7000,1.9,673,43,Kamala Harris
NA,-0.3,7000,1.9,673,41,Donald Trump
NA,-0.3,7000,1.9,673,43,Kamala Harris
NA,-0.3,5000,1.9,674,44,Kamala Harris
NA,-0.3,5000,1.9,674,40,Donald Trump
NA,-0.3,5000,1.9,675,43,Kamala Harris
NA,-0.3,5000,1.9,675,41,Donald Trump
NA,-0.1,1851,1.5,675,40,Kamala Harris
NA,-0.1,1851,1.5,675,45,Donald Trump
NA,-0.1,1851,1.5,675,40,Kamala Harris
NA,-0.1,1851,1.5,675,46,Donald Trump
NA,-0.1,1851,1.5,675,39,Kamala Harris
NA,-0.1,1851,1.5,675,40,Kamala Harris
NA,-0.3,5000,1.9,676,43,Kamala Harris
NA,-0.3,5000,1.9,676,41,Donald Trump
NA,-0.8,1021,2.7,677,46,Kamala Harris
NA,-0.8,1021,2.7,677,44,Donald Trump
NA,-0.8,1021,2.7,677,49,Kamala Harris
NA,-0.8,1021,2.7,677,42,Donald Trump
NA,-0.8,1021,2.7,677,44,Kamala Harris
NA,-0.8,1021,2.7,677,48,Kamala Harris
NA,-0.3,5000,1.9,677,44,Kamala Harris
NA,-0.3,5000,1.9,677,41,Donald Trump
NA,1.6,1000,0.5,680,45,Kamala Harris
NA,1.6,1000,0.5,680,48,Donald Trump
NA,1.6,1000,0.5,680,42,Kamala Harris
NA,1.6,1000,0.5,680,49,Donald Trump
NA,-0.3,5000,1.9,678,44,Kamala Harris
NA,-0.3,5000,1.9,678,40,Donald Trump
NA,-0.3,5000,1.9,679,44,Kamala Harris
NA,-0.3,5000,1.9,679,41,Donald Trump
NA,-0.3,7000,1.9,680,43,Kamala Harris
NA,-0.3,7000,1.9,680,41,Donald Trump
NA,-0.3,7000,1.9,680,42,Kamala Harris
NA,-1,1000,2.9,682,47.3,Kamala Harris
NA,-1,1000,2.9,682,39.5,Donald Trump
NA,-1,1000,2.9,682,42.7,Kamala Harris
NA,-0.3,5000,1.9,681,44,Kamala Harris
NA,-0.3,5000,1.9,681,41,Donald Trump
NA,-0.3,5000,1.9,682,45,Kamala Harris
NA,-0.3,5000,1.9,682,40,Donald Trump
NA,-0.3,5000,1.9,683,45,Kamala Harris
NA,-0.3,5000,1.9,683,40,Donald Trump
Michigan,0,763,1.4,683,50,Kamala Harris
Michigan,0,763,1.4,683,43,Donald Trump
NA,-0.3,5000,1.9,684,44,Kamala Harris
NA,-0.3,5000,1.9,684,40,Donald Trump
NA,-0.3,1500,1.7,686,45,Kamala Harris
NA,-0.3,1500,1.7,686,43,Donald Trump
NA,-0.3,5000,1.9,685,44,Kamala Harris
NA,-0.3,5000,1.9,685,41,Donald Trump
Michigan,-0.7,600,1.9,689,47,Kamala Harris
Michigan,-0.7,600,1.9,689,43,Donald Trump
NA,0.4,1500,1.8,684,37,Kamala Harris
NA,0.4,1500,1.8,684,36,Donald Trump
NA,0.4,1500,1.8,684,37,Kamala Harris
NA,0.4,1500,1.8,684,36,Kamala Harris
NA,0.4,1500,1.8,684,38,Donald Trump
NA,0.4,1162,1.8,684,41,Kamala Harris
NA,0.4,1162,1.8,684,41,Donald Trump
NA,0.4,1162,1.8,684,42,Kamala Harris
NA,0.4,1162,1.8,684,41,Kamala Harris
NA,0.4,1162,1.8,684,43,Donald Trump
NA,-0.3,5000,1.9,686,44,Kamala Harris
NA,-0.3,5000,1.9,686,41,Donald Trump
NA,-1.1,1635,3,688,37,Kamala Harris
NA,-1.1,1635,3,688,35,Donald Trump
NA,-1.1,1204,3,688,45,Kamala Harris
NA,-1.1,1204,3,688,42,Donald Trump
NA,-1.1,1635,3,688,37,Kamala Harris
NA,-1.1,1204,3,688,44,Kamala Harris
NA,-0.3,5000,1.9,687,44,Kamala Harris
NA,-0.3,5000,1.9,687,40,Donald Trump
NA,-0.3,5000,1.9,688,44,Kamala Harris
NA,-0.3,5000,1.9,688,40,Donald Trump
NA,-0.3,5000,1.9,689,43,Kamala Harris
NA,-0.3,5000,1.9,689,40,Donald Trump
Georgia,-1.1,888,2.9,691,43.5,Kamala Harris
Georgia,-1.1,888,2.9,691,43.1,Donald Trump
Georgia,-1.1,888,2.9,691,43,Kamala Harris
Georgia,-1,1300,2.9,701,47,Kamala Harris
Georgia,-1,1300,2.9,701,43,Donald Trump
Georgia,-1,1300,2.9,701,46,Kamala Harris
NA,-1.1,1004,3,704,39,Kamala Harris
NA,-1.1,1004,3,704,34,Donald Trump
NA,-1.1,840,3,704,44,Kamala Harris
NA,-1.1,840,3,704,34,Donald Trump
NA,-1.1,1004,3,704,37,Kamala Harris
NA,-1.1,840,3,704,42,Kamala Harris
NA,0.1,1747,1.9,700,53,Kamala Harris
NA,0.1,1747,1.9,700,47,Donald Trump
NA,0.1,1747,1.9,700,48,Kamala Harris
NA,-1.1,1380,2.9,701,45.1,Kamala Harris
NA,-1.1,1380,2.9,701,40.9,Donald Trump
NA,-1.1,1380,2.9,701,42.5,Kamala Harris
NA,-1.1,1380,2.9,701,37.4,Kamala Harris
NA,-0.8,1036,2.7,702,43,Kamala Harris
NA,-0.8,1036,2.7,702,45,Donald Trump
NA,-0.8,1036,2.7,702,42,Kamala Harris
NA,-0.8,1036,2.7,702,45,Donald Trump
NA,-0.8,1036,2.7,702,42,Kamala Harris
NA,-0.8,1036,2.7,702,42,Kamala Harris
NA,0.4,1500,1.8,702,40,Kamala Harris
NA,0.4,1500,1.8,702,38,Donald Trump
NA,0.4,1500,1.8,702,40,Kamala Harris
NA,0.4,1500,1.8,702,40,Kamala Harris
NA,0.4,1500,1.8,702,38,Donald Trump
NA,0.4,1203,1.8,702,43,Kamala Harris
NA,0.4,1203,1.8,702,42,Donald Trump
NA,0.4,1203,1.8,702,43,Kamala Harris
NA,0.4,1203,1.8,702,43,Kamala Harris
NA,0.4,1203,1.8,702,43,Donald Trump
NA,-0.1,2212,1.5,703,42,Kamala Harris
NA,-0.1,2212,1.5,703,44,Donald Trump
NA,-0.1,2212,1.5,703,40,Kamala Harris
NA,-0.1,2212,1.5,703,47,Donald Trump
NA,-0.1,2212,1.5,703,43,Kamala Harris
NA,-0.1,2212,1.5,703,39,Kamala Harris
Florida,0.1,600,1.3,703,47.4,Kamala Harris
Florida,0.1,600,1.3,703,51,Kamala Harris
Florida,0.1,600,1.3,703,49,Donald Trump
NA,0,1007,2,708,33,Kamala Harris
NA,0,1007,2,708,36,Kamala Harris
NA,0,1007,2,708,33,Donald Trump
NA,-0.5,1767,2.1,711,44,Kamala Harris
NA,-0.5,1767,2.1,711,47,Donald Trump
Arizona,-0.5,874,2.1,711,47,Kamala Harris
Arizona,-0.5,874,2.1,711,45,Donald Trump
Florida,-0.5,1224,2.1,711,40,Kamala Harris
Florida,-0.5,1224,2.1,711,49,Donald Trump
Nevada,-0.5,679,2.1,711,41,Kamala Harris
Nevada,-0.5,679,2.1,711,45,Donald Trump
NA,0.1,1000,2,713,46,Kamala Harris
NA,0.1,1000,2,713,48,Donald Trump
NA,0.1,1000,2,713,45,Kamala Harris
NA,-0.3,3980,1.9,717,44,Kamala Harris
NA,-0.3,3980,1.9,717,43,Donald Trump
NA,-0.3,3980,1.9,717,40,Kamala Harris
NA,-0.3,3980,1.9,717,40,Kamala Harris
NA,-0.3,3980,1.9,717,39,Kamala Harris
NA,-0.3,3980,1.9,717,36,Kamala Harris
NA,-0.3,3980,1.9,717,39,Kamala Harris
NA,-0.3,3980,1.9,717,43,Kamala Harris
NA,-0.3,3980,1.9,717,38,Kamala Harris
NA,-0.3,3980,1.9,717,37,Kamala Harris
NA,-0.3,3980,1.9,717,37,Kamala Harris
NA,-0.3,3980,1.9,717,37,Kamala Harris
NA,-0.3,3980,1.9,717,35,Kamala Harris
NA,-0.3,3980,1.9,717,38,Kamala Harris
NA,-0.3,3980,1.9,717,39,Kamala Harris
NA,-0.3,3980,1.9,717,32,Kamala Harris
NA,-0.3,3980,1.9,717,39,Kamala Harris
New York,-1.3,918,2.8,716,46,Kamala Harris
New York,-1.3,918,2.8,716,34,Donald Trump
Georgia,0.1,579,1.8,717,43,Kamala Harris
Georgia,0.1,579,1.8,717,52,Donald Trump
Georgia,0.1,810,1.8,717,41,Kamala Harris
Georgia,0.1,810,1.8,717,52,Donald Trump
Arizona,0.1,809,1.8,717,41,Kamala Harris
Arizona,0.1,809,1.8,717,54,Donald Trump
Arizona,0.1,560,1.8,717,45,Kamala Harris
Arizona,0.1,560,1.8,717,53,Donald Trump
Pennsylvania,0.1,904,1.8,717,48,Kamala Harris
Pennsylvania,0.1,904,1.8,717,48,Donald Trump
Pennsylvania,0.1,631,1.8,717,46,Kamala Harris
Pennsylvania,0.1,631,1.8,717,52,Donald Trump
Ohio,0.1,814,1.8,717,37,Kamala Harris
Ohio,0.1,814,1.8,717,56,Donald Trump
Ohio,0.1,505,1.8,717,40,Kamala Harris
Ohio,0.1,505,1.8,717,57,Donald Trump
NA,0.4,1500,1.8,717,39,Kamala Harris
NA,0.4,1500,1.8,717,36,Donald Trump
NA,0.4,1500,1.8,717,37,Kamala Harris
NA,0.4,1500,1.8,717,36,Donald Trump
NA,0.4,1084,1.8,717,39,Kamala Harris
NA,0.4,1084,1.8,717,44,Donald Trump
NA,0.4,1084,1.8,717,38,Kamala Harris
NA,0.4,1084,1.8,717,45,Donald Trump
NA,0.1,1540,1.9,719,47,Kamala Harris
NA,0.1,1540,1.9,719,53,Donald Trump
NA,0.1,1211,1.9,719,47,Kamala Harris
NA,0.1,1211,1.9,719,53,Donald Trump
Oregon,-1.1,975,2.9,719,50.7,Kamala Harris
Oregon,-1.1,975,2.9,719,35.3,Donald Trump
New Hampshire,-1.1,850,2.9,720,45.2,Kamala Harris
New Hampshire,-1.1,850,2.9,720,40.7,Donald Trump
Arizona,-1.1,1000,2.9,720,42,Kamala Harris
Arizona,-1.1,1000,2.9,720,46.2,Donald Trump
Ohio,-1.1,1000,2.9,720,38.2,Kamala Harris
Ohio,-1.1,1000,2.9,720,50.3,Donald Trump
Missouri,-1.3,991,2.8,723,34,Kamala Harris
Missouri,-1.3,991,2.8,723,52,Donald Trump
New York,-1.1,1000,2.9,722,51.6,Kamala Harris
New York,-1.1,1000,2.9,722,36.9,Donald Trump
Pennsylvania,-1.1,1000,2.9,722,44.2,Kamala Harris
Pennsylvania,-1.1,1000,2.9,722,44.3,Donald Trump
Michigan,-1.1,900,2.9,722,44.4,Kamala Harris
Michigan,-1.1,900,2.9,722,46.7,Donald Trump
Georgia,-1.1,1000,2.9,722,43.8,Kamala Harris
Georgia,-1.1,1000,2.9,722,46.9,Donald Trump
NA,-1.1,1641,3,723,42,Kamala Harris
NA,-1.1,1641,3,723,36,Donald Trump
NA,-1.1,1172,3,723,48,Kamala Harris
NA,-1.1,1172,3,723,42,Donald Trump
NA,0.1,1000,1.5,723,45,Kamala Harris
NA,0.1,1000,1.5,723,43,Donald Trump
Kansas,-1.1,1000,2.9,723,36.8,Kamala Harris
Kansas,-1.1,1000,2.9,723,50.4,Donald Trump
Wisconsin,-1.1,1000,2.9,723,44.2,Kamala Harris
Wisconsin,-1.1,1000,2.9,723,42.9,Donald Trump
North Carolina,-1.1,1000,2.9,723,40.1,Kamala Harris
North Carolina,-1.1,1000,2.9,723,50.6,Donald Trump
Colorado,-1.1,1000,2.9,724,46.6,Kamala Harris
Colorado,-1.1,1000,2.9,724,39.4,Donald Trump
Missouri,-1.1,1000,2.9,724,36.5,Kamala Harris
Missouri,-1.1,1000,2.9,724,52.9,Donald Trump
Utah,-1.1,825,2.9,725,33.6,Kamala Harris
Utah,-1.1,825,2.9,725,47,Donald Trump
Oklahoma,-1.1,1000,2.9,725,30,Kamala Harris
Oklahoma,-1.1,1000,2.9,725,58.7,Donald Trump
New Mexico,-1.1,1000,2.9,725,47.9,Kamala Harris
New Mexico,-1.1,1000,2.9,725,38.2,Donald Trump
Nevada,-0.3,500,2.3,726,47,Kamala Harris
Nevada,-0.3,500,2.3,726,48,Donald Trump
NA,-0.8,1014,2.7,726,45,Kamala Harris
NA,-0.8,1014,2.7,726,46,Donald Trump
NA,-0.8,1014,2.7,726,45,Kamala Harris
NA,-0.8,1014,2.7,726,46,Donald Trump
NA,-0.3,1500,1.7,728,46,Kamala Harris
NA,-0.3,1500,1.7,728,46,Donald Trump
Massachusetts,-1,1000,2.9,732,58,Kamala Harris
Massachusetts,-1,1000,2.9,732,32,Donald Trump
New Hampshire,-1,600,2.9,736,49,Kamala Harris
New Hampshire,-1,600,2.9,736,43,Donald Trump
Georgia,-0.5,1053,2.1,727,39,Kamala Harris
Georgia,-0.5,1053,2.1,727,47,Donald Trump
Illinois,-1.1,1000,2.9,730,49,Kamala Harris
Illinois,-1.1,1000,2.9,730,37.1,Donald Trump
New York,-1.1,1000,2.9,730,47.1,Kamala Harris
New York,-1.1,1000,2.9,730,39.7,Donald Trump
NA,-1,1000,2.9,731,45.5,Kamala Harris
NA,-1,1000,2.9,731,41.7,Donald Trump
Connecticut,-1.1,1000,2.9,731,49.4,Kamala Harris
Connecticut,-1.1,1000,2.9,731,40,Donald Trump
South Dakota,-1.1,1500,2.9,731,32.6,Kamala Harris
South Dakota,-1.1,1500,2.9,731,53.1,Donald Trump
NA,-1.1,1000,2.9,732,43,Kamala Harris
NA,-1.1,1000,2.9,732,40.1,Donald Trump
New Hampshire,-1.1,727,2.9,732,44.3,Kamala Harris
New Hampshire,-1.1,727,2.9,732,42.7,Donald Trump
Texas,-1.1,1000,2.9,733,40.4,Kamala Harris
Texas,-1.1,1000,2.9,733,47.4,Donald Trump
New York,-1.3,1018,2.8,736,42,Kamala Harris
New York,-1.3,1018,2.8,736,37,Donald Trump
NA,-1.1,1629,3,737,43,Kamala Harris
NA,-1.1,1629,3,737,39,Donald Trump
NA,-1.1,1209,3,737,46,Kamala Harris
NA,-1.1,1209,3,737,44,Donald Trump
Nevada,-0.5,707,2.1,737,37,Kamala Harris
Nevada,-0.5,707,2.1,737,49,Donald Trump
NA,1.6,1000,0.5,738,44,Kamala Harris
NA,1.6,1000,0.5,738,50,Donald Trump
NA,1.6,1000,0.5,738,42,Kamala Harris
NA,1.6,1000,0.5,738,51,Donald Trump
Florida,0,719,2,738,41.4,Kamala Harris
Florida,0,719,2,738,45.1,Donald Trump
Ohio,0.2,668,1.5,739,35.18,Kamala Harris
Ohio,0.2,668,1.5,739,55.4,Donald Trump
Michigan,-1.1,580,2.9,738,43.7,Kamala Harris
Michigan,-1.1,580,2.9,738,44.4,Donald Trump
NA,-0.1,2010,1.5,738,43,Kamala Harris
NA,-0.1,2010,1.5,738,45,Donald Trump
NA,-0.1,2010,1.5,738,38,Kamala Harris
NA,-0.1,2010,1.5,738,49,Donald Trump
NA,-0.1,2010,1.5,738,41,Kamala Harris
NA,-0.5,1000,2.1,738,40,Kamala Harris
NA,-0.5,1000,2.1,738,44,Donald Trump
NA,0.4,1500,1.8,738,36,Kamala Harris
NA,0.4,1500,1.8,738,35,Donald Trump
NA,0.4,1500,1.8,738,35,Kamala Harris
NA,0.4,1500,1.8,738,36,Donald Trump
NA,0.4,1110,1.8,738,40,Kamala Harris
NA,0.4,1110,1.8,738,41,Donald Trump
NA,0.4,1110,1.8,738,40,Kamala Harris
NA,0.4,1110,1.8,738,42,Donald Trump
NA,-1.5,792,3,741,44,Kamala Harris
NA,-1.5,792,3,741,45,Donald Trump
NA,-1.5,792,3,741,42,Kamala Harris
NA,-1.5,792,3,741,43,Donald Trump
NA,-1.5,792,3,741,44,Kamala Harris
NA,-1.5,792,3,741,45,Donald Trump
Illinois,0,770,1.4,740,51,Kamala Harris
Illinois,0,770,1.4,740,42,Donald Trump
Illinois,0,770,1.4,740,42,Donald Trump
NA,-0.3,800,2.3,746,48,Kamala Harris
NA,-0.3,800,2.3,746,44,Donald Trump
NA,-0.3,800,2.3,746,54,Kamala Harris
NA,-0.3,800,2.3,746,39,Donald Trump
North Carolina,0,606,1.4,743,44,Kamala Harris
North Carolina,0,606,1.4,743,44,Donald Trump
Georgia,-1.1,1000,2.9,744,43.4,Kamala Harris
Georgia,-1.1,1000,2.9,744,45.2,Donald Trump
Ohio,-1.1,1000,2.9,744,39.8,Kamala Harris
Ohio,-1.1,1000,2.9,744,47.6,Donald Trump
Ohio,-1.1,1000,2.9,744,37.6,Kamala Harris
Oklahoma,0.3,301,1.8,746,40.8,Kamala Harris
Oklahoma,0.3,301,1.8,746,52.7,Donald Trump
NA,0,1006,1.8,745,39,Donald Trump
Iowa,-1.1,600,2.1,748,40.8,Kamala Harris
Iowa,-1.1,600,2.1,748,51,Donald Trump
Iowa,-1.1,959,2.9,748,38.8,Kamala Harris
Iowa,-1.1,959,2.9,748,47,Donald Trump
NA,0.4,1500,1.8,748,39,Kamala Harris
NA,0.4,1500,1.8,748,34,Donald Trump
NA,0.4,1500,1.8,748,38,Kamala Harris
NA,0.4,1500,1.8,748,34,Donald Trump
NA,0.4,1128,1.8,748,43,Kamala Harris
NA,0.4,1128,1.8,748,41,Donald Trump
NA,0.4,1128,1.8,748,41,Kamala Harris
NA,0.4,1128,1.8,748,41,Donald Trump
Rhode Island,-0.1,402,1.9,751,49,Kamala Harris
Rhode Island,-0.1,402,1.9,751,32,Donald Trump
North Carolina,-1.3,918,2.8,752,45,Kamala Harris
North Carolina,-1.3,918,2.8,752,43,Donald Trump
Oregon,-1.1,796,2.9,750,50.2,Kamala Harris
Oregon,-1.1,796,2.9,750,40.5,Donald Trump
Washington,-1.1,782,2.9,750,49.4,Kamala Harris
Washington,-1.1,782,2.9,750,38.7,Donald Trump
NA,-1.1,1566,3,757,41,Kamala Harris
NA,-1.1,1566,3,757,40,Donald Trump
NA,-1.1,1138,3,757,47,Kamala Harris
NA,-1.1,1138,3,757,45,Donald Trump
Missouri,-1.1,1160,2.9,757,37,Kamala Harris
Missouri,-1.1,1160,2.9,757,51.4,Donald Trump
Pennsylvania,-1.1,1000,2.9,757,44.9,Kamala Harris
Pennsylvania,-1.1,1000,2.9,757,45.9,Donald Trump
Illinois,-1.1,1000,2.9,759,51,Kamala Harris
Illinois,-1.1,1000,2.9,759,38.3,Donald Trump
Texas,-1.1,1000,2.9,760,39.9,Kamala Harris
Texas,-1.1,1000,2.9,760,49.1,Donald Trump
NA,1.6,1000,0.5,763,45,Kamala Harris
NA,1.6,1000,0.5,763,49,Donald Trump
NA,1.6,1000,0.5,763,42,Kamala Harris
NA,1.6,1000,0.5,763,51,Donald Trump
NA,-1.1,1368,2.9,760,45.3,Kamala Harris
NA,-1.1,1368,2.9,760,43.9,Donald Trump
NA,-1.2,1006,3,762,48,Kamala Harris
NA,-1.2,1006,3,762,46,Donald Trump
NA,-1.2,908,3,762,46,Kamala Harris
NA,-1.2,908,3,762,48,Donald Trump
Maine,-1.1,1164,2.9,761,50.9,Kamala Harris
Maine,-1.1,1164,2.9,761,40.1,Donald Trump
Colorado,-1.1,1000,2.9,762,45.8,Kamala Harris
Colorado,-1.1,1000,2.9,762,36,Donald Trump
NA,-0.8,1056,2.7,764,47,Kamala Harris
NA,-0.8,1056,2.7,764,44,Donald Trump
NA,-0.8,1056,2.7,764,47,Kamala Harris
NA,-0.8,1056,2.7,764,43,Donald Trump
NA,0.1,1703,1.9,764,51,Kamala Harris
NA,0.1,1703,1.9,764,49,Donald Trump
Michigan,-0.7,600,1.9,765,48,Kamala Harris
Michigan,-0.7,600,1.9,765,44,Donald Trump
Wisconsin,-1.1,860,2.9,764,44.8,Kamala Harris
Wisconsin,-1.1,860,2.9,764,44,Donald Trump
Florida,-1,500,2.9,765,44.4,Kamala Harris
Florida,-1,500,2.9,765,46.6,Donald Trump
Florida,-1,500,2.9,765,43.6,Kamala Harris
Florida,-1,500,2.9,765,40.4,Kamala Harris
Florida,-1,500,2.9,765,44.4,Kamala Harris
Florida,-1,500,2.9,765,45.6,Donald Trump
Kansas,-1.1,1000,2.9,765,35.7,Kamala Harris
Kansas,-1.1,1000,2.9,765,51.5,Donald Trump
Missouri,-1.3,830,2.8,766,35,Kamala Harris
Missouri,-1.3,830,2.8,766,52,Donald Trump
North Carolina,-1.1,1000,2.9,765,42,Kamala Harris
North Carolina,-1.1,1000,2.9,765,47,Donald Trump
New Hampshire,-1.1,800,2.9,766,46.3,Kamala Harris
New Hampshire,-1.1,800,2.9,766,43.2,Donald Trump
NA,0.4,1500,1.8,766,37,Kamala Harris
NA,0.4,1500,1.8,766,35,Donald Trump
NA,0.4,1500,1.8,766,36,Kamala Harris
NA,0.4,1500,1.8,766,38,Donald Trump
NA,0.4,1163,1.8,766,43,Kamala Harris
NA,0.4,1163,1.8,766,40,Donald Trump
NA,0.4,1163,1.8,766,40,Kamala Harris
NA,0.4,1163,1.8,766,42,Donald Trump
NA,-1.1,1448,3,773,40,Kamala Harris
NA,-1.1,1448,3,773,36,Donald Trump
NA,-1.1,1282,3,773,42,Kamala Harris
NA,-1.1,1282,3,773,36,Donald Trump
NA,-1.1,1448,3,773,40,Kamala Harris
NA,-1.1,1282,3,773,43,Kamala Harris
NA,-1.5,1399,3,774,45,Kamala Harris
NA,-1.5,1399,3,774,42,Donald Trump
Ohio,-1.1,1000,2.9,768,39.7,Kamala Harris
Ohio,-1.1,1000,2.9,768,49.8,Donald Trump
Ohio,-1.1,1000,2.9,768,38.4,Kamala Harris
New Mexico,-1.1,1000,2.9,772,47.4,Kamala Harris
New Mexico,-1.1,1000,2.9,772,40.5,Donald Trump
Nevada,-1.1,1000,2.9,772,39.8,Kamala Harris
Nevada,-1.1,1000,2.9,772,42.5,Donald Trump
North Carolina,-0.5,1020,2.6,773,44.6,Kamala Harris
North Carolina,-0.5,1020,2.6,773,46.1,Donald Trump
Connecticut,-1.1,1000,2.9,773,49,Kamala Harris
Connecticut,-1.1,1000,2.9,773,35.7,Donald Trump
Massachusetts,-1.1,708,2.9,773,54,Kamala Harris
Massachusetts,-1.1,708,2.9,773,33.7,Donald Trump
NA,-0.1,1854,1.5,773,42,Kamala Harris
NA,-0.1,1854,1.5,773,45,Donald Trump
NA,-0.1,1854,1.5,773,40,Kamala Harris
NA,-0.1,1854,1.5,773,47,Donald Trump
NA,-0.1,1854,1.5,773,41,Kamala Harris
Arizona,-1.1,627,2.9,774,41,Kamala Harris
Arizona,-1.1,627,2.9,774,44.2,Donald Trump
NA,-0.8,1228,2.7,780,46,Kamala Harris
NA,-0.8,1228,2.7,780,45,Donald Trump
NA,-0.8,1228,2.7,780,46,Kamala Harris
Arizona,-0.8,773,2.7,780,43,Kamala Harris
Arizona,-0.8,773,2.7,780,47,Donald Trump
Arizona,-0.8,773,2.7,780,43,Kamala Harris
Florida,-0.8,815,2.7,780,41,Kamala Harris
Florida,-0.8,815,2.7,780,49,Donald Trump
Florida,-0.8,815,2.7,780,42,Kamala Harris
Georgia,-0.8,751,2.7,780,47,Kamala Harris
Georgia,-0.8,751,2.7,780,45,Donald Trump
Georgia,-0.8,751,2.7,780,47,Kamala Harris
Kansas,-0.8,392,2.7,780,41,Kamala Harris
Kansas,-0.8,392,2.7,780,52,Donald Trump
